,EventID,Start_Time,End_Time,Outage_Duration_In_Days,Year,Month,Facility_Code,Participant_Code,Status,Outage_Reason,Energy_Lost_MW,Description_Of_Outage,Risk_Classification
3444,3445,7/6/2016 16:30,7/6/2016 16:30,0,2016,7,AUXC_WGP,AUXC,Approved,Forced,9.35,Refinery Steam / Power Imbalance,High Risk
3445,3446,7/5/2016 6:00,7/5/2016 18:30,0.52,2016,7,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Site could not operate as enable signal was removed for switching program. Will request conversion to consequential.,N/A
3446,3447,7/13/2016 19:00,7/14/2016 18:30,0.98,2016,7,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),85.7,GT1A maintenance ,N/A
3447,3448,10/3/2016 17:30,10/10/2016 17:00,6.98,2016,10,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,extension for control system upgrade,N/A
3448,3449,7/2/2016 7:30,7/2/2016 9:00,0.06,2016,7,PJRH_GT11,PJRH,Approved,Forced,38,FO,High Risk
3449,3450,6/30/2016 10:00,6/1/2016 9:30,29.02,2016,6,PJRH_GT11,PJRH,Approved,Forced,123,FO,High Risk
3450,3451,7/5/2016 8:00,7/5/2016 8:30,0.02,2016,7,PJRH_GT11,PJRH,Approved,Scheduled (Planned),123,Maintenance,N/A
3451,3452,6/21/2016 7:00,6/1/2016 7:30,19.98,2016,6,PMC_AG,PMC,Approved,Forced,33,Issues discovered during planned outage and rectification works are in progress.,High Risk
3452,3453,7/1/2016 0:30,7/1/2016 0:30,0,2016,7,BW1_GREENWATERS_G2,GW,Approved,Forced,17,"Furnace 1, Large Flame and repack. For further information contact Simcoa Furnace Control on 9780 6670",High Risk
3453,3454,6/30/2016 13:00,6/30/2016 13:00,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,21,"Furnace1, Taphole repack.  For further information contact Simcoa Furnace Control on 9780 6670",High Risk
3454,3455,7/13/2016 9:00,7/13/2016 16:30,0.31,2016,7,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,"Both units to LOCAL control, run to Crank speed, turn engines and fuel over, no maintenance planned",N/A
3455,3456,6/18/2016 6:30,6/18/2016 8:30,0.08,2016,6,DNHR_DENMARK_WF1,DNHR,Approved,Consequential,1.44,Network disturbance on the feeder causing the protection to operate and open the CMS ,N/A
3456,3457,6/19/2016 17:30,6/19/2016 17:30,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,38.11,Load swing testing,High Risk
3457,3458,6/18/2016 21:00,6/18/2016 21:00,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,32.907,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.,High Risk
3458,3459,6/18/2016 20:30,6/18/2016 20:30,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,59.248,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.,High Risk
3459,3460,6/18/2016 20:00,6/18/2016 20:00,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,59.019,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.,High Risk
3460,3461,6/18/2016 19:30,6/18/2016 19:30,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,73.309,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.,High Risk
3461,3462,6/18/2016 19:00,6/18/2016 19:00,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,77.36,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.,High Risk
3462,3463,6/18/2016 18:30,6/18/2016 18:30,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,119.684,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.,High Risk
3463,3464,6/18/2016 18:00,6/18/2016 18:00,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,143,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.,High Risk
3464,3465,6/15/2016 18:30,6/15/2016 18:30,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,53.96,"Unit restart, plant conditions preventing unit following ramp up profile",High Risk
3465,3466,6/15/2016 18:00,6/15/2016 18:00,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,68.12,"Unit restart, plant conditions preventing unit following ramp up profile",High Risk
3466,3467,6/22/2016 13:00,6/22/2016 13:00,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,163.961,Flame out trip during loading for capacity test,High Risk
3467,3468,7/7/2016 7:00,7/8/2016 19:30,1.52,2016,7,COLLGAR_WF1,COLLGAR,Approved,Scheduled (Planned),243.956,Deluge test Minimax Co2 fire protection system,N/A
990,991,9/1/2017 8:00,9/16/2017 7:30,14.98,2017,9,MELK_G7,MELK,Rejected,Scheduled (Planned),55,Unit Outage,N/A
3469,3470,7/1/2016 17:30,7/7/2016 6:00,5.52,2016,7,KORL_GT3,KORL,Approved,Scheduled (Planned),21,GI + PROT,N/A
991,992,9/1/2017 8:00,9/16/2017 7:30,14.98,2017,9,MELK_G7,MELK,Rejected,Scheduled (Planned),55,Unit Outage,N/A
992,993,9/1/2017 8:00,9/16/2017 7:30,14.98,2017,9,MELK_G7,MELK,Rejected,Scheduled (Planned),55,Unit Outage,N/A
3472,3473,7/22/2016 5:00,7/6/2016 17:00,15.5,2016,7,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),21,Major Shutdown to reline furnace and overhaul furnace components.,N/A
3473,3474,6/20/2016 12:30,6/20/2016 12:30,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,110.739,high LP drum pressure as a result of the failure of the feedback arm from the IP to lp bled steam valve,High Risk
3474,3475,6/22/2016 8:00,6/22/2016 16:30,0.35,2016,6,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,protection relay testing,N/A
3475,3476,6/21/2016 8:00,6/21/2016 16:30,0.35,2016,6,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,protection relay testing,N/A
3476,3477,6/20/2016 8:00,6/20/2016 16:30,0.35,2016,6,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,protection relay testing,N/A
3477,3478,6/17/2016 8:00,6/17/2016 16:30,0.35,2016,6,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,protection relay testing,N/A
3478,3479,6/15/2016 8:00,6/15/2016 16:30,0.35,2016,6,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,protection relay testing,N/A
3479,3480,6/14/2016 8:00,6/14/2016 16:30,0.35,2016,6,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,protection relay testing,N/A
993,994,8/29/2017 17:00,8/31/2017 7:30,1.6,2017,8,MELK_G7,MELK,Approved,Forced,11,Boiler Repairs,High Risk
3481,3482,6/25/2016 0:30,6/24/2016 13:00,0.48,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,21,"Replace fume duct onto feeder 203, Furnace 2. For further information contact Simcoa Furnace Control on 9780 6670",High Risk
3482,3483,6/23/2016 12:00,6/23/2016 1:30,0.44,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,21,"Taphole repair, Furnace1. For further information contact Simcoa Furnace Control on 9780 6670",High Risk
3483,3484,6/25/2016 16:30,6/25/2016 16:30,0,2016,6,AUXC_WGP,AUXC,Approved,Forced,8.26,"refinery issues steam power imbalance
",High Risk
3484,3485,6/25/2016 15:00,6/25/2016 15:00,0,2016,6,AUXC_WGP,AUXC,Approved,Forced,8.03,"refinery issues steam power imbalance
",High Risk
3485,3486,6/25/2016 14:30,6/25/2016 14:30,0,2016,6,AUXC_WGP,AUXC,Approved,Forced,10.33,"refinery issues steam power imbalance
",High Risk
3486,3487,6/25/2016 14:00,6/25/2016 14:00,0,2016,6,AUXC_WGP,AUXC,Approved,Forced,11.14,"refinery issues steam power imbalance
",High Risk
3487,3488,6/25/2016 13:30,6/25/2016 13:30,0,2016,6,AUXC_WGP,AUXC,Approved,Forced,8.99,"refinery issues steam power imbalance
",High Risk
3488,3489,6/25/2016 13:00,6/25/2016 13:00,0,2016,6,AUXC_WGP,AUXC,Approved,Forced,8.43,"refinery issues steam power imbalance
",High Risk
1007,1008,8/29/2017 4:00,8/31/2017 7:30,2.15,2017,8,MELK_G7,MELK,Approved,Forced,200,Boiler Repairs,High Risk
3490,3491,7/1/2016 22:00,7/2/2016 17:00,0.79,2016,7,COLLGAR_WF1,COLLGAR,Approved,Scheduled (Planned),243.956,Pre- Outage 6.6kv board maintenance,N/A
1043,1044,8/15/2017 17:30,8/15/2017 21:30,0.17,2017,8,MELK_G7,MELK,Approved,Forced,7,ID fan capacity,High Risk
3492,3493,6/29/2016 8:00,6/29/2016 16:30,0.35,2016,6,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,relay testing,N/A
3493,3494,6/28/2016 8:00,6/28/2016 16:30,0.35,2016,6,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,Relay testing,N/A
3494,3495,6/25/2016 0:00,6/24/2016 13:30,0.44,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,10,Delay energising,High Risk
3495,3496,6/19/2016 9:30,6/19/2016 11:00,0.06,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,18.55,Ramp Rate Error,High Risk
3496,3497,6/19/2016 9:30,6/19/2016 10:00,0.02,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,11.01,Ramp Rate Error,High Risk
3497,3498,6/17/2016 21:30,6/17/2016 22:00,0.02,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,10.23,Ramp Rate Error,High Risk
3498,3499,6/15/2016 10:30,6/15/2016 11:00,0.02,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,11.13,Ramp Rate Error,High Risk
3499,3500,6/14/2016 21:00,6/14/2016 21:30,0.02,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,13.68,Ramp Rate Error,High Risk
3500,3501,6/14/2016 11:00,6/14/2016 11:30,0.02,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,7.35,Ramp Rate Error,High Risk
3501,3502,6/13/2016 8:00,6/13/2016 9:30,0.06,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,14.14,Ramp Rate Error,High Risk
3502,3503,9/2/2016 22:00,9/13/2016 7:30,10.4,2016,9,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Scheduled (Planned),217,Annual Statutory Outage.  Boiler and GAH works.,N/A
3503,3504,6/16/2016 11:30,6/16/2016 14:30,0.13,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,42.1,Local signal error,High Risk
3504,3505,12/10/2016 18:00,12/12/2016 7:30,1.56,2016,12,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,Blade wash,N/A
3505,3506,11/12/2016 18:00,11/14/2016 7:30,1.56,2016,11,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,Blade wash,N/A
3506,3507,10/15/2016 18:00,10/17/2016 7:30,1.56,2016,10,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,Blade wash,N/A
3507,3508,9/17/2016 18:00,9/19/2016 7:30,1.56,2016,9,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,Blade wash,N/A
3508,3509,8/13/2016 18:00,8/15/2016 7:30,1.56,2016,8,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,Blade wash,N/A
3509,3510,7/16/2016 18:00,7/18/2016 7:30,1.56,2016,7,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,Blade wash,N/A
1044,1045,8/15/2017 8:00,8/15/2017 8:00,0,2017,8,MELK_G7,MELK,Approved,Forced,7,ID fan capacity,High Risk
1045,1046,8/14/2017 18:00,8/14/2017 21:00,0.13,2017,8,MELK_G7,MELK,Approved,Forced,7,ID fan capacity,High Risk
3512,3513,6/15/2016 8:00,6/16/2016 11:00,1.13,2016,6,AURICON_PNJ_U1,AURICON,Approved,Consequential,89.1,"Western Power work at Mumbida substation, runback impacting Alinta Walkaway Windfarm",N/A
3513,3514,7/7/2016 8:00,7/7/2016 16:30,0.35,2016,7,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Pre-outage maintenance prior to planned A-inspection outage in July ,N/A
3514,3515,6/30/2016 8:00,6/30/2016 16:30,0.35,2016,6,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Pre-outage maintenance prior to planned A-inspection outage in July ,N/A
3515,3516,6/23/2016 8:00,6/23/2016 16:30,0.35,2016,6,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Pre-outage maintenance requirement prior to planned A-inspection outage in July,N/A
3516,3517,6/17/2016 10:00,6/17/2016 15:30,0.23,2016,6,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),109.55,ODOM,N/A
3517,3518,6/20/2016 11:00,6/20/2016 14:30,0.15,2016,6,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),342,SCADA outage to add new comms equipment,N/A
3518,3519,6/22/2016 8:00,6/28/2016 7:30,5.98,2016,6,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),217,Outage to repair water leak in unit's boiler,N/A
3519,3520,6/14/2016 20:30,6/14/2016 20:30,0,2016,6,AUXC_WGP,AUXC,Approved,Forced,12.85,Refinery Steam imbalance,High Risk
3520,3521,6/14/2016 20:00,6/14/2016 20:00,0,2016,6,AUXC_WGP,AUXC,Approved,Forced,17.71,Refinery Steam imbalance,High Risk
3521,3522,6/14/2016 19:30,6/14/2016 19:30,0,2016,6,AUXC_WGP,AUXC,Approved,Forced,19.15,Refinery Steam imbalance,High Risk
3522,3523,6/22/2016 8:00,6/29/2016 7:30,6.98,2016,6,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Scheduled (Planned),217,Outage to repair water leak in unit's boiler,N/A
1046,1047,8/11/2017 17:30,8/11/2017 19:30,0.08,2017,8,MELK_G7,MELK,Approved,Forced,4,West Boiler feed pump Outage,High Risk
3524,3525,6/11/2016 15:30,6/11/2016 15:30,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,16.044,"High fogging system, PLC card failure",High Risk
3525,3526,6/11/2016 15:00,6/11/2016 15:00,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,16.417,"High fogging system, PLC card failure",High Risk
3526,3527,6/11/2016 14:30,6/11/2016 14:30,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,17.474,"High fogging system, PLC card failure",High Risk
3527,3528,6/11/2016 14:00,6/11/2016 14:00,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,18.771,"High fogging system, PLC card failure",High Risk
3528,3529,6/8/2016 16:30,6/8/2016 16:30,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,21.919,"Cold ambient temp, no high fogging permissives",High Risk
3529,3530,6/8/2016 16:00,6/8/2016 16:00,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,22.441,"Cold ambient temp, no high fogging permissives",High Risk
3530,3531,6/8/2016 15:30,6/8/2016 15:30,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,24.084,"Cold ambient temp, no high fogging permissives",High Risk
3531,3532,6/8/2016 15:00,6/8/2016 15:00,0,2016,6,AURICON_PNJ_U1,AURICON,Approved,Forced,27.066,"Cold ambient temp, no high fogging permissives",High Risk
3532,3533,6/18/2016 8:30,6/18/2016 9:00,0.02,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,21,Taphole maintenance,High Risk
3533,3534,6/17/2016 20:30,6/17/2016 21:00,0.02,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,5,ladle car derailment,High Risk
3534,3535,6/17/2016 20:30,6/17/2016 21:00,0.02,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,21,Ladle car derailment,High Risk
3535,3536,6/17/2016 20:00,6/17/2016 20:30,0.02,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,16,Ladle car derailment,High Risk
3536,3537,6/14/2016 4:30,6/14/2016 4:30,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,27.016,Operational Issues caused real time forced outage.,High Risk
3537,3538,6/14/2016 12:00,6/14/2016 12:00,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,35.104,Operational Issues caused real time forced outage.,High Risk
3538,3539,6/13/2016 22:00,6/13/2016 22:00,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,33.836,Operational Issues caused real time forced outage.,High Risk
3539,3540,6/13/2016 19:00,6/13/2016 19:00,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,30.08,Operational Issues caused real time forced outage.,High Risk
3540,3541,6/12/2016 22:30,6/12/2016 22:30,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,51.176,Operational Issues caused real time forced outage.,High Risk
3541,3542,6/12/2016 22:00,6/12/2016 22:00,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,83.916,Operational Issues caused real time forced outage.,High Risk
3542,3543,6/12/2016 21:30,6/12/2016 21:30,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,89.226,Operational Issues caused real time forced outage.,High Risk
3543,3544,6/12/2016 19:00,6/12/2016 19:00,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,44.18,Operational Issues caused real time forced outage.,High Risk
3544,3545,6/10/2016 16:00,6/10/2016 16:00,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,27.92,Operational Issues caused real time forced outage.,High Risk
3545,3546,6/10/2016 10:00,6/10/2016 10:00,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,42,Operational Issues caused real time forced outage.,High Risk
3546,3547,6/10/2016 9:30,6/10/2016 9:30,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,44.152,Operational Issues caused real time forced outage.,High Risk
3547,3548,6/10/2016 12:00,6/10/2016 12:00,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,29.034,Operational Issues caused real time forced outage.,High Risk
3548,3549,6/14/2016 1:30,6/14/2016 1:30,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,32.082,Operational Issues caused real time forced outage.,High Risk
3549,3550,6/13/2016 7:00,6/13/2016 7:00,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,28.332,Operational Issues caused real time forced outage.,High Risk
3550,3551,6/13/2016 6:30,6/13/2016 6:30,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,32.774,Operational Issues caused real time forced outage.,High Risk
3551,3552,6/13/2016 6:00,6/13/2016 6:00,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,31.52,Operational Issues caused real time forced outage.,High Risk
3552,3553,6/13/2016 5:30,6/13/2016 5:30,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,29.294,Operational Issues caused real time forced outage.,High Risk
3553,3554,6/13/2016 4:00,6/13/2016 4:00,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,31.214,Operational Issues caused real time forced outage.,High Risk
3554,3555,6/12/2016 23:30,6/13/2016 12:00,0.52,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,38.6,Operational Issues caused real time forced outage.,High Risk
3555,3556,6/12/2016 22:30,6/12/2016 22:30,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,29.448,Operational Issues caused real time forced outage.,High Risk
3556,3557,6/12/2016 22:00,6/12/2016 22:00,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,33,Operational Issues caused real time forced outage.,High Risk
3557,3558,6/12/2016 21:30,6/12/2016 21:30,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,41.072,Operational Issues caused real time forced outage.,High Risk
3558,3559,6/12/2016 21:00,6/12/2016 21:00,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,27.216,Operational Issues caused real time forced outage.,High Risk
3559,3560,6/12/2016 18:30,6/12/2016 18:30,0,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,33.3,Operational Issues caused real time forced outage.,High Risk
3560,3561,8/28/2016 22:30,8/4/2016 21:30,24.04,2016,8,COLLGAR_WF1,COLLGAR,Approved,Scheduled (Planned),243.956,GT C inspection outage,N/A
3561,3562,7/21/2016 8:00,7/29/2016 16:30,8.35,2016,7,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),190,A-Inspection + Gen Robotic Inspection+ Filter Change ,N/A
3562,3563,6/20/2016 6:00,6/30/2016 13:30,10.31,2016,6,KORL_GT3,KORL,Approved,Scheduled (Planned),100.1,Alignment,N/A
3563,3564,7/12/2016 8:00,7/20/2016 16:30,8.35,2016,7,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,A-Inspection + Gen Robotic Inspection+ Filter Change ,N/A
3564,3565,6/14/2016 19:00,6/14/2016 19:00,0,2016,6,AUXC_WGP,AUXC,Approved,Forced,13.86,Steam power imbalance,High Risk
3565,3566,6/12/2016 7:30,6/12/2016 8:00,0.02,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,14.1,Ramp Rate error,High Risk
3566,3567,6/12/2016 7:00,6/12/2016 7:30,0.02,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,14.1,Ramp Rate error,High Risk
3567,3568,6/9/2016 6:30,6/9/2016 7:00,0.02,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,10.4,Ramp Rate error,High Risk
3568,3569,6/9/2016 16:00,6/9/2016 16:30,0.02,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,14,Ramp Rate error,High Risk
3569,3570,6/9/2016 10:30,6/9/2016 11:00,0.02,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,13.1,Ramp Rate error,High Risk
3570,3571,6/8/2016 15:30,6/8/2016 16:00,0.02,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,9.4,Ramp Rate error,High Risk
3571,3572,6/7/2016 10:00,6/7/2016 10:30,0.02,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,7.3,Ramp Rate error,High Risk
3572,3573,6/7/2016 8:30,6/7/2016 9:00,0.02,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,6.8,Ramp Rate error,High Risk
3573,3574,6/6/2016 6:30,6/6/2016 7:00,0.02,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,11.2,Ramp Rate error,High Risk
3574,3575,6/16/2016 0:30,6/15/2016 19:00,0.23,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,0,Failure of Limit Switch on Main Gas Control valve,High Risk
3575,3576,6/15/2016 16:30,6/15/2016 17:00,0.02,2016,6,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Site could not generate as enable signal was removed. Will request conversion to consequential.,N/A
3576,3577,6/1/2016 11:00,6/1/2016 13:00,0.08,2016,6,BW1_GREENWATERS_G2,GW,Approved,Forced,21,"Repair to floor plate stoking floor, Furnace 2. For further information contact Simcoa Furnace Control on 9780 6670",High Risk
3577,3578,6/2/2016 8:00,6/2/2016 9:00,0.04,2016,6,STHRNCRS_EG,STHRNCRS,Approved,Consequential,23,"SCE islanded from the grid due to Socc Losing 220 KV Line from Muja to Kalgoorlie due to Switching and Intertrip was not disabled by Western Power.
",N/A
3578,3579,5/31/2016 14:00,5/31/2016 18:30,0.19,2016,5,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,Consequential outage due to malfunctioning WP equipment in Regans Ford Zone substation,N/A
3579,3580,5/31/2016 14:00,5/31/2016 18:30,0.19,2016,5,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,Consequential outage due to malfunctioning WP equipment in Regans Ford Zone substation,N/A
3580,3581,6/12/2016 7:30,6/12/2016 14:30,0.29,2016,6,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,Consequential outages due to WP line works on Regans 33kV feeder,N/A
3581,3582,6/12/2016 7:30,6/13/2016 0:30,0.71,2016,6,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,Consequential outages due to WP line works on Regans 33kV feeder,N/A
3582,3583,6/10/2016 6:00,6/10/2016 14:30,0.35,2016,6,KORL_GT3,KORL,Approved,Forced,100.1,FO,High Risk
3583,3584,7/13/2016 5:30,7/14/2016 17:00,1.48,2016,7,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,WMK OOS For Engine Change,N/A
3584,3585,7/13/2016 5:30,7/14/2016 17:00,1.48,2016,7,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,WMK OOS Engine Change,N/A
3585,3586,6/13/2016 18:30,6/14/2016 1:00,0.27,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,0,GT trip due to gas control valve issues - still under investigation.,High Risk
1047,1048,8/14/2017 8:00,8/14/2017 8:30,0.02,2017,8,MELK_G7,MELK,Approved,Forced,5,ID fan capacity,High Risk
1048,1049,8/15/2017 8:00,8/15/2017 8:00,0,2017,8,MELK_G7,MELK,Approved,Forced,9,Centre CW pump outage,High Risk
1049,1050,8/14/2017 17:00,8/14/2017 21:00,0.17,2017,8,MELK_G7,MELK,Approved,Forced,4,Centre CW pump outage,High Risk
3589,3590,6/2/2016 9:30,6/2/2016 15:00,0.23,2016,6,PMC_AG,PMC,Approved,Consequential,33,Generation unit tripped offline as a result of PRK_AG being islanded from the grid due to issues with the 220kV line between Muja and Kalgoorlie during WP Switching.,N/A
3590,3591,6/20/2016 7:00,6/21/2016 6:30,0.98,2016,6,PMC_AG,PMC,Cancelled By Market Participant,Scheduled (Planned),33,G01 OOS For Maintenance,N/A
3591,3592,6/20/2016 7:00,6/21/2016 6:30,0.98,2016,6,PMC_AG,PMC,Approved,Scheduled (Planned),33,G01 OOS For Maintenance,N/A
1050,1051,8/14/2017 9:00,8/14/2017 10:30,0.06,2017,8,MELK_G7,MELK,Approved,Forced,4,Centre CW pump outage,High Risk
3593,3594,6/12/2016 23:30,6/13/2016 10:30,0.46,2016,6,TIWEST_COG1,TRMOS,Approved,Forced,0,Islanded on Tronox instructions due to serve weather,High Risk
3594,3595,6/2/2016 8:00,6/2/2016 9:00,0.04,2016,6,PMC_AG,PMC,Approved,Consequential,68,GPPL islanded from the grid due to Socc Losing 220 KV Line from Muja to Kalgoorlie due to Switching and Intertrip was not disabled by Western Power.,N/A
3595,3596,6/2/2016 8:00,6/2/2016 9:00,0.04,2016,6,PMC_AG,PMC,Cancelled By Market Participant,Forced,68,SCE islanded from the grid due to Socc Losing 220 KV Line from Muja to Kalgoorlie due to Switching and Intertrip was not disabled by Western Power.,Low Risk
3596,3597,6/2/2016 8:00,6/2/2016 8:30,0.02,2016,6,STHRNCRS_EG,STHRNCRS,Cancelled By Market Participant,Forced,23,SCE islanded from the grid due to Socc Losing 220 KV Line from Muja to Kalgoorlie due to Switching and Intertrip was not disabled by Western Power.,Low Risk
3597,3598,6/8/2016 10:30,6/8/2016 14:30,0.17,2016,6,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),82,Replace a faulty network switch,N/A
3598,3599,10/14/2016 22:00,10/28/2016 21:30,13.98,2016,10,PMC_AG,PMC,Approved,Scheduled (Planned),335,Major outage (A-Inspection),N/A
3599,3600,6/15/2016 8:00,6/16/2016 18:00,1.42,2016,6,MWF_MUMBIDA_WF1,MCG,Approved,Scheduled (Planned),55,Unit required offline during WP CT works,N/A
3600,3601,5/31/2016 14:00,5/31/2016 20:00,0.25,2016,5,ENRG_KALGOORLIE_GT3,ENRG,Cancelled By Market Participant,Forced,5,Consequential outage due to malfunctioning WP equipment in Regans Ford Zone substation,Medium Risk
